Simulation Time,Conveyor:Statistics:PartsEntered,Pick And Place Process:Statistics:PartsEntered,Conveyor #2:Statistics:PartsEntered,Pick And Place Process #2:Statistics:PartsEntered,Conveyor #3:Statistics:PartsEntered,Pick And Place Process #3:Statistics:PartsEntered,Conveyor #4:Statistics:PartsEntered,Pick And Place Process #4:Statistics:PartsEntered,Conveyor #5:Statistics:PartsEntered,Pick And Place Process #5:Statistics:PartsEntered,Conveyor #6:Statistics:PartsEntered,Pick And Place Process #6:Statistics:PartsEntered,Conveyor #7:Statistics:PartsEntered,Conveyor #8:Statistics:PartsEntered,Conveyor:Statistics:PartsCurrent,Pick And Place Process:Statistics:PartsCurrent,Conveyor #2:Statistics:PartsCurrent,Pick And Place Process #2:Statistics:PartsCurrent,Conveyor #3:Statistics:PartsCurrent,Pick And Place Process #3:Statistics:PartsCurrent,Conveyor #4:Statistics:PartsCurrent,Pick And Place Process #4:Statistics:PartsCurrent,Conveyor #5:Statistics:PartsCurrent,Pick And Place Process #5:Statistics:PartsCurrent,Conveyor #6:Statistics:PartsCurrent,Pick And Place Process #6:Statistics:PartsCurrent,Conveyor #7:Statistics:PartsCurrent,Conveyor #8:Statistics:PartsCurrent,Conveyor:Statistics:PartsExited,Pick And Place Process:Statistics:PartsExited,Conveyor #2:Statistics:PartsExited,Pick And Place Process #2:Statistics:PartsExited,Conveyor #3:Statistics:PartsExited,Pick And Place Process #3:Statistics:PartsExited,Conveyor #4:Statistics:PartsExited,Pick And Place Process #4:Statistics:PartsExited,Conveyor #5:Statistics:PartsExited,Pick And Place Process #5:Statistics:PartsExited,Conveyor #6:Statistics:PartsExited,Pick And Place Process #6:Statistics:PartsExited,Conveyor #7:Statistics:PartsExited,Conveyor #8:Statistics:PartsExited
750,41,0,32,0,25,0,19,0,13,0,7,0,1,0,7,0,6,0,5,0,5,0,5,0,5,0,1,0,34,0,26,0,20,0,14,0,8,0,2,0,0,0
751,41,0,32,0,25,0,19,0,14,0,7,0,1,0,7,0,6,0,5,0,5,0,6,0,5,0,1,0,34,0,26,0,20,0,14,0,8,0,2,0,0,0
752,41,0,32,0,25,0,19,0,14,0,7,0,2,0,7,0,6,0,5,0,5,0,6,0,5,0,2,0,34,0,26,0,20,0,14,0,8,0,2,0,0,0
753,41,0,33,0,25,0,19,0,14,0,7,0,2,0,7,0,7,0,5,0,5,0,6,0,5,0,2,0,34,0,26,0,20,0,14,0,8,0,2,0,0,0
754,41,0,33,0,25,0,19,0,14,0,7,0,2,0,7,0,7,0,5,0,5,0,6,0,5,0,2,0,34,0,26,0,20,0,14,0,8,0,2,0,0,0
755,41,0,33,0,25,0,19,0,14,0,7,0,2,0,7,0,7,0,5,0,4,0,6,0,4,0,2,0,34,0,26,0,20,0,15,0,8,0,3,0,0,0
756,41,0,33,0,25,0,19,0,14,0,7,0,2,0,7,0,7,0,5,0,4,0,6,0,4,0,2,0,34,0,26,0,20,0,15,0,8,0,3,0,0,0
757,41,0,33,0,25,0,19,0,14,0,7,0,2,0,7,0,7,0,5,0,4,0,6,0,4,0,2,0,34,0,26,0,20,0,15,0,8,0,3,0,0,0
758,41,0,33,0,25,0,19,0,14,0,7,0,2,0,7,0,7,0,5,0,4,0,6,0,4,0,2,0,34,0,26,0,20,0,15,0,8,0,3,0,0,0
759,42,0,33,0,25,0,19,0,14,0,7,0,2,0,8,0,7,0,5,0,4,0,5,0,4,0,2,0,34,0,26,0,20,0,15,0,9,0,3,0,0,0
760,42,0,33,0,25,0,19,0,14,0,7,0,2,0,8,0,7,0,5,0,4,0,5,0,4,0,2,0,34,0,26,0,20,0,15,0,9,0,3,0,0,0
761,42,0,33,0,25,0,19,0,14,0,7,0,2,0,8,0,7,0,5,0,4,0,5,0,4,0,2,0,34,0,26,0,20,0,15,0,9,0,3,0,0,0
762,42,0,33,0,25,0,19,0,14,0,7,0,2,0,8,0,7,0,5,0,4,0,5,0,4,0,2,0,34,0,26,0,20,0,15,0,9,0,3,0,0,0
763,42,0,33,0,25,0,19,0,14,0,7,0,2,0,8,0,7,0,4,0,4,0,5,0,4,0,2,0,34,0,26,0,21,0,15,0,9,0,3,0,0,0
764,42,0,33,0,26,0,19,0,14,0,7,0,2,0,8,0,7,0,5,0,4,0,5,0,4,0,2,0,34,0,26,0,21,0,15,0,9,0,3,0,0,0
765,42,0,33,0,26,0,19,0,14,0,7,0,2,0,8,0,7,0,5,0,4,0,5,0,4,0,2,0,34,0,26,0,21,0,15,0,9,0,3,0,0,0
766,42,0,33,0,26,0,19,0,14,0,8,0,2,0,8,0,6,0,5,0,4,0,5,0,5,0,2,0,34,0,27,0,21,0,15,0,9,0,3,0,0,0
767,42,0,33,0,26,0,20,0,14,0,8,0,2,0,8,0,6,0,5,0,5,0,5,0,5,0,2,0,34,0,27,0,21,0,15,0,9,0,3,0,0,0
768,42,0,33,0,26,0,20,0,14,0,8,0,2,0,8,0,6,0,5,0,5,0,5,0,5,0,2,0,34,0,27,0,21,0,15,0,9,0,3,0,0,0
769,42,0,33,0,26,0,20,0,14,0,8,0,2,0,7,0,6,0,5,0,5,0,5,0,5,0,2,0,35,0,27,0,21,0,15,0,9,0,3,0,0,0
770,42,0,33,0,26,0,20,0,14,0,8,0,2,0,7,0,6,0,5,0,5,0,5,0,5,0,2,0,35,0,27,0,21,0,15,0,9,0,3,0,0,0
771,42,0,33,0,26,0,20,0,14,0,8,0,2,0,7,0,6,0,5,0,5,0,5,0,5,0,2,0,35,0,27,0,21,0,15,0,9,0,3,0,0,0
772,42,0,33,0,26,0,20,0,14,0,8,0,2,0,7,0,6,0,5,0,5,0,5,0,5,0,2,0,35,0,27,0,21,0,15,0,9,0,3,0,0,0
773,42,0,34,0,26,0,20,0,15,0,8,0,3,0,7,0,7,0,5,0,5,0,6,0,4,0,3,0,35,0,27,0,21,0,15,0,9,0,4,0,0,0
774,42,0,34,0,26,0,20,0,15,0,8,0,3,0,7,0,7,0,5,0,4,0,6,0,4,0,3,0,35,0,27,0,21,0,16,0,9,0,4,0,0,0
775,42,0,34,0,26,0,20,0,15,0,8,0,3,0,7,0,7,0,5,0,4,0,6,0,4,0,3,0,35,0,27,0,21,0,16,0,9,0,4,0,0,0
776,42,0,34,0,26,0,20,0,15,0,8,0,3,0,7,0,7,0,4,0,4,0,6,0,4,0,3,0,35,0,27,0,22,0,16,0,9,0,4,0,0,0
777,42,0,34,0,26,0,20,0,15,0,8,0,3,0,7,0,7,0,4,0,4,0,6,0,4,0,3,0,35,0,27,0,22,0,16,0,9,0,4,0,0,0
778,42,0,34,0,26,0,20,0,15,0,8,0,3,0,7,0,7,0,4,0,4,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
779,43,0,34,0,26,0,20,0,15,0,8,0,3,0,8,0,7,0,4,0,4,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
780,43,0,34,0,26,0,21,0,15,0,8,0,3,0,8,0,7,0,4,0,5,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
781,43,0,34,0,26,0,21,0,15,0,8,0,3,0,8,0,7,0,4,0,5,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
782,43,0,34,0,26,0,21,0,15,0,8,0,3,0,8,0,7,0,4,0,5,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
783,43,0,34,0,27,0,21,0,15,0,8,0,3,0,8,0,7,0,5,0,5,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
784,43,0,34,0,27,0,21,0,15,0,8,0,3,0,8,0,7,0,5,0,5,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
785,43,0,34,0,27,0,21,0,15,0,8,0,3,0,8,0,7,0,5,0,5,0,5,0,4,0,3,0,35,0,27,0,22,0,16,0,10,0,4,0,0,0
786,43,0,34,0,27,0,21,0,15,0,8,0,3,0,8,0,6,0,5,0,5,0,5,0,4,0,3,0,35,0,28,0,22,0,16,0,10,0,4,0,0,0
787,43,0,34,0,27,0,21,0,15,0,9,0,3,0,8,0,6,0,5,0,5,0,5,0,5,0,3,0,35,0,28,0,22,0,16,0,10,0,4,0,0,0
788,43,0,34,0,27,0,21,0,15,0,9,0,3,0,8,0,6,0,5,0,5,0,5,0,5,0,3,0,35,0,28,0,22,0,16,0,10,0,4,0,0,0
789,43,0,34,0,27,0,21,0,15,0,9,0,3,0,7,0,6,0,5,0,5,0,5,0,5,0,3,0,36,0,28,0,22,0,16,0,10,0,4,0,0,0
790,43,0,34,0,27,0,21,0,15,0,9,0,3,0,7,0,6,0,4,0,5,0,5,0,5,0,3,0,36,0,28,0,23,0,16,0,10,0,4,0,0,0
791,43,0,34,0,27,0,21,0,15,0,9,0,4,0,7,0,6,0,4,0,5,0,4,0,5,0,4,0,36,0,28,0,23,0,16,0,11,0,4,0,0,0
792,43,0,34,0,27,0,21,0,16,0,9,0,4,0,7,0,6,0,4,0,5,0,5,0,5,0,4,0,36,0,28,0,23,0,16,0,11,0,4,0,0,0
793,43,0,35,0,27,0,21,0,16,0,9,0,4,0,7,0,7,0,4,0,5,0,5,0,5,0,4,0,36,0,28,0,23,0,16,0,11,0,4,0,0,0
794,43,0,35,0,27,0,22,0,16,0,9,0,4,0,7,0,7,0,4,0,6,0,5,0,4,0,4,0,36,0,28,0,23,0,16,0,11,0,5,0,0,0
795,43,0,35,0,27,0,22,0,16,0,9,0,4,0,7,0,7,0,4,0,6,0,5,0,4,0,4,0,36,0,28,0,23,0,16,0,11,0,5,0,0,0
796,43,0,35,0,27,0,22,0,16,0,9,0,4,0,7,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
797,43,0,35,0,27,0,22,0,16,0,9,0,4,0,7,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
798,43,0,35,0,27,0,22,0,16,0,9,0,4,0,7,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
799,44,0,35,0,27,0,22,0,16,0,9,0,4,0,8,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
800,44,0,35,0,27,0,22,0,16,0,9,0,4,0,8,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
801,44,0,35,0,27,0,22,0,16,0,9,0,4,0,8,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
802,44,0,35,0,27,0,22,0,16,0,9,0,4,0,8,0,7,0,4,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
803,44,0,35,0,28,0,22,0,16,0,9,0,4,0,8,0,7,0,5,0,5,0,5,0,4,0,4,0,36,0,28,0,23,0,17,0,11,0,5,0,0,0
804,44,0,35,0,28,0,22,0,16,0,9,0,4,0,8,0,7,0,5,0,5,0,4,0,4,0,4,0,36,0,28,0,23,0,17,0,12,0,5,0,0,0
805,44,0,35,0,28,0,22,0,16,0,9,0,4,0,8,0,6,0,5,0,5,0,4,0,4,0,4,0,36,0,29,0,23,0,17,0,12,0,5,0,0,0
806,44,0,35,0,28,0,22,0,16,0,10,0,4,0,8,0,6,0,5,0,5,0,4,0,5,0,4,0,36,0,29,0,23,0,17,0,12,0,5,0,0,0
807,44,0,35,0,28,0,23,0,16,0,10,0,4,0,8,0,6,0,5,0,6,0,4,0,5,0,4,0,36,0,29,0,23,0,17,0,12,0,5,0,0,0
808,44,0,35,0,28,0,23,0,16,0,10,0,4,0,8,0,6,0,5,0,6,0,4,0,5,0,4,0,36,0,29,0,23,0,17,0,12,0,5,0,0,0
809,44,0,35,0,28,0,23,0,16,0,10,0,4,0,7,0,6,0,5,0,6,0,4,0,5,0,4,0,37,0,29,0,23,0,17,0,12,0,5,0,0,0
810,44,0,35,0,28,0,23,0,16,0,10,0,4,0,7,0,6,0,4,0,6,0,4,0,5,0,4,0,37,0,29,0,24,0,17,0,12,0,5,0,0,0
811,44,0,35,0,28,0,23,0,16,0,10,0,4,0,7,0,6,0,4,0,6,0,4,0,5,0,4,0,37,0,29,0,24,0,17,0,12,0,5,0,0,0
812,44,0,35,0,28,0,23,0,16,0,10,0,5,0,7,0,6,0,4,0,6,0,4,0,5,0,5,0,37,0,29,0,24,0,17,0,12,0,5,0,0,0
813,44,0,36,0,28,0,23,0,16,0,10,0,5,0,7,0,7,0,4,0,6,0,4,0,5,0,5,0,37,0,29,0,24,0,17,0,12,0,5,0,0,0
814,44,0,36,0,28,0,23,0,17,0,10,0,5,0,7,0,7,0,4,0,5,0,5,0,4,0,5,0,37,0,29,0,24,0,18,0,12,0,6,0,0,0
815,44,0,36,0,28,0,23,0,17,0,10,0,5,0,7,0,7,0,4,0,5,0,5,0,4,0,5,0,37,0,29,0,24,0,18,0,12,0,6,0,0,0
816,44,0,36,0,28,0,23,0,17,0,10,0,5,0,7,0,7,0,4,0,5,0,5,0,4,0,5,0,37,0,29,0,24,0,18,0,12,0,6,0,0,0
817,44,0,36,0,28,0,23,0,17,0,10,0,5,0,7,0,7,0,4,0,5,0,5,0,4,0,5,0,37,0,29,0,24,0,18,0,12,0,6,0,0,0
818,44,0,36,0,28,0,23,0,17,0,10,0,5,0,7,0,7,0,4,0,5,0,5,0,4,0,5,0,37,0,29,0,24,0,18,0,12,0,6,0,0,0
819,45,0,36,0,28,0,23,0,17,0,10,0,5,0,8,0,7,0,4,0,5,0,4,0,4,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
820,45,0,36,0,28,0,23,0,17,0,10,0,5,0,8,0,7,0,4,0,5,0,4,0,4,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
821,45,0,36,0,28,0,23,0,17,0,10,0,5,0,8,0,7,0,4,0,5,0,4,0,4,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
822,45,0,36,0,28,0,23,0,17,0,10,0,5,0,8,0,7,0,4,0,5,0,4,0,4,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
823,45,0,36,0,29,0,23,0,17,0,11,0,5,0,8,0,7,0,5,0,5,0,4,0,5,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
824,45,0,36,0,29,0,23,0,17,0,11,0,5,0,8,0,7,0,5,0,5,0,4,0,5,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
825,45,0,36,0,29,0,23,0,17,0,11,0,5,0,8,0,7,0,5,0,5,0,4,0,5,0,5,0,37,0,29,0,24,0,18,0,13,0,6,0,0,0
826,45,0,36,0,29,0,23,0,17,0,11,0,5,0,8,0,6,0,5,0,5,0,4,0,5,0,5,0,37,0,30,0,24,0,18,0,13,0,6,0,0,0
827,45,0,36,0,29,0,24,0,17,0,11,0,5,0,8,0,6,0,5,0,6,0,4,0,5,0,5,0,37,0,30,0,24,0,18,0,13,0,6,0,0,0
828,45,0,36,0,29,0,24,0,17,0,11,0,5,0,8,0,6,0,5,0,6,0,4,0,5,0,5,0,37,0,30,0,24,0,18,0,13,0,6,0,0,0
829,45,0,36,0,29,0,24,0,17,0,11,0,5,0,7,0,6,0,5,0,6,0,4,0,5,0,5,0,38,0,30,0,24,0,18,0,13,0,6,0,0,0
830,45,0,36,0,29,0,24,0,17,0,11,0,5,0,7,0,6,0,4,0,6,0,4,0,5,0,5,0,38,0,30,0,25,0,18,0,13,0,6,0,0,0
831,45,0,36,0,29,0,24,0,17,0,11,0,6,0,7,0,6,0,4,0,6,0,4,0,5,0,6,0,38,0,30,0,25,0,18,0,13,0,6,0,0,0
832,45,0,36,0,29,0,24,0,18,0,11,0,6,0,7,0,6,0,4,0,6,0,5,0,5,0,6,0,38,0,30,0,25,0,18,0,13,0,6,0,0,0
833,45,0,37,0,29,0,24,0,18,0,11,0,6,0,7,0,7,0,4,0,6,0,5,0,4,0,6,0,38,0,30,0,25,0,18,0,13,0,7,0,0,0
834,45,0,37,0,29,0,24,0,18,0,11,0,6,0,7,0,7,0,4,0,5,0,5,0,4,0,6,0,38,0,30,0,25,0,19,0,13,0,7,0,0,0
835,45,0,37,0,29,0,24,0,18,0,11,0,6,0,7,0,7,0,4,0,5,0,5,0,4,0,6,0,38,0,30,0,25,0,19,0,13,0,7,0,0,0
836,45,0,37,0,29,0,24,0,18,0,11,0,6,0,7,0,7,0,4,0,5,0,5,0,4,0,6,0,38,0,30,0,25,0,19,0,13,0,7,0,0,0
837,45,0,37,0,29,0,24,0,18,0,11,0,6,0,7,0,7,0,4,0,5,0,5,0,4,0,6,0,38,0,30,0,25,0,19,0,13,0,7,0,0,0
838,45,0,37,0,29,0,24,0,18,0,11,0,6,0,7,0,7,0,4,0,5,0,5,0,4,0,6,0,38,0,30,0,25,0,19,0,13,0,7,0,0,0
839,46,0,37,0,29,0,24,0,18,0,11,0,6,0,8,0,6,0,4,0,5,0,4,0,4,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
840,46,0,37,0,29,0,24,0,18,0,12,0,6,0,8,0,6,0,4,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
841,46,0,37,0,29,0,24,0,18,0,12,0,6,0,8,0,6,0,4,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
842,46,0,37,0,29,0,24,0,18,0,12,0,6,0,8,0,6,0,4,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
843,46,0,37,0,29,0,24,0,18,0,12,0,6,0,8,0,6,0,4,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
844,46,0,37,0,30,0,24,0,18,0,12,0,6,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
845,46,0,37,0,30,0,24,0,18,0,12,0,6,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
846,46,0,37,0,30,0,24,0,18,0,12,0,6,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
847,46,0,37,0,30,0,25,0,18,0,12,0,6,0,8,0,6,0,5,0,6,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
848,46,0,37,0,30,0,25,0,18,0,12,0,6,0,8,0,6,0,5,0,6,0,4,0,5,0,6,0,38,0,31,0,25,0,19,0,14,0,7,0,0,0
849,46,0,37,0,30,0,25,0,18,0,12,0,6,0,7,0,6,0,5,0,6,0,4,0,5,0,6,0,39,0,31,0,25,0,19,0,14,0,7,0,0,0
850,46,0,37,0,30,0,25,0,18,0,12,0,6,0,7,0,6,0,5,0,6,0,4,0,5,0,6,0,39,0,31,0,25,0,19,0,14,0,7,0,0,0
851,46,0,37,0,30,0,25,0,18,0,12,0,7,0,7,0,6,0,4,0,6,0,4,0,5,0,7,0,39,0,31,0,26,0,19,0,14,0,7,0,0,0
852,46,0,37,0,30,0,25,0,19,0,12,0,7,0,7,0,5,0,4,0,6,0,5,0,5,0,7,0,39,0,32,0,26,0,19,0,14,0,7,0,0,0
853,46,0,37,0,30,0,25,0,19,0,12,0,7,0,7,0,5,0,4,0,6,0,5,0,5,0,7,0,39,0,32,0,26,0,19,0,14,0,7,0,0,0
854,46,0,38,0,30,0,25,0,19,0,12,0,7,0,7,0,6,0,4,0,5,0,5,0,4,0,7,0,39,0,32,0,26,0,20,0,14,0,8,0,0,0
855,46,0,38,0,30,0,25,0,19,0,12,0,7,0,7,0,6,0,4,0,5,0,5,0,4,0,7,0,39,0,32,0,26,0,20,0,14,0,8,0,0,0
856,46,0,38,0,30,0,25,0,19,0,12,0,7,0,7,0,6,0,4,0,5,0,5,0,4,0,7,0,39,0,32,0,26,0,20,0,14,0,8,0,0,0
857,46,0,38,0,31,0,25,0,19,0,13,0,7,0,7,0,6,0,5,0,5,0,5,0,5,0,7,0,39,0,32,0,26,0,20,0,14,0,8,0,0,0
858,46,0,38,0,31,0,25,0,19,0,13,0,7,0,7,0,6,0,5,0,5,0,5,0,5,0,7,0,39,0,32,0,26,0,20,0,14,0,8,0,0,0
859,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,5,0,5,0,7,0,39,0,32,0,26,0,20,0,14,0,8,0,0,0
860,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,5,0,5,0,6,0,39,0,32,0,26,0,20,0,14,0,8,0,1,0
861,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,39,0,32,0,26,0,20,0,15,0,8,0,1,0
862,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,39,0,32,0,26,0,20,0,15,0,8,0,1,0
863,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,39,0,32,0,26,0,20,0,15,0,8,0,1,0
864,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,39,0,32,0,26,0,20,0,15,0,8,0,1,0
865,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,6,0,5,0,5,0,4,0,5,0,6,0,39,0,32,0,26,0,20,0,15,0,8,0,1,0
866,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,5,0,5,0,5,0,4,0,5,0,6,0,39,0,33,0,26,0,20,0,15,0,8,0,1,0
867,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,5,0,5,0,4,0,4,0,5,0,6,0,39,0,33,0,26,0,21,0,15,0,8,0,1,0
868,47,0,38,0,31,0,25,0,19,0,13,0,7,0,8,0,5,0,5,0,4,0,4,0,5,0,6,0,39,0,33,0,26,0,21,0,15,0,8,0,1,0
869,47,0,38,0,31,0,26,0,19,0,13,0,7,0,7,0,5,0,5,0,5,0,4,0,5,0,6,0,40,0,33,0,26,0,21,0,15,0,8,0,1,0
870,47,0,38,0,32,0,26,0,19,0,13,0,7,0,7,0,5,0,6,0,5,0,4,0,5,0,6,0,40,0,33,0,26,0,21,0,15,0,8,0,1,0
871,47,0,38,0,32,0,26,0,19,0,13,0,8,0,7,0,5,0,5,0,5,0,4,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,8,0,1,0
872,47,0,38,0,32,0,26,0,20,0,13,0,8,0,7,0,5,0,5,0,5,0,5,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,8,0,1,0
873,47,0,38,0,32,0,26,0,20,0,13,0,8,0,7,0,5,0,5,0,5,0,5,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,8,0,1,0
874,47,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,5,0,5,0,6,0,7,0,40,0,33,0,27,0,21,0,15,0,8,0,1,0
875,47,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,5,0,5,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,9,0,1,0
876,47,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,5,0,5,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,9,0,1,0
877,47,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,5,0,5,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,9,0,1,0
878,48,0,39,0,32,0,26,0,20,0,14,0,8,0,8,0,6,0,5,0,5,0,5,0,5,0,7,0,40,0,33,0,27,0,21,0,15,0,9,0,1,0
879,48,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,5,0,4,0,5,0,7,0,41,0,33,0,27,0,21,0,16,0,9,0,1,0
880,48,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,5,0,4,0,5,0,7,0,41,0,33,0,27,0,21,0,16,0,9,0,1,0
881,48,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,4,0,4,0,5,0,7,0,41,0,33,0,27,0,22,0,16,0,9,0,1,0
882,48,0,39,0,32,0,26,0,20,0,14,0,8,0,7,0,6,0,5,0,4,0,4,0,5,0,7,0,41,0,33,0,27,0,22,0,16,0,9,0,1,0
883,48,0,39,0,33,0,26,0,20,0,14,0,8,0,7,0,6,0,6,0,4,0,4,0,5,0,7,0,41,0,33,0,27,0,22,0,16,0,9,0,1,0
884,48,0,39,0,33,0,26,0,20,0,14,0,8,0,7,0,6,0,6,0,4,0,4,0,5,0,7,0,41,0,33,0,27,0,22,0,16,0,9,0,1,0
885,48,0,39,0,33,0,26,0,20,0,14,0,8,0,7,0,6,0,6,0,4,0,4,0,5,0,7,0,41,0,33,0,27,0,22,0,16,0,9,0,1,0
886,48,0,39,0,33,0,26,0,21,0,14,0,8,0,7,0,5,0,6,0,4,0,5,0,5,0,7,0,41,0,34,0,27,0,22,0,16,0,9,0,1,0
887,48,0,39,0,33,0,26,0,21,0,14,0,8,0,7,0,5,0,6,0,4,0,5,0,5,0,7,0,41,0,34,0,27,0,22,0,16,0,9,0,1,0
888,48,0,39,0,33,0,26,0,21,0,14,0,8,0,7,0,5,0,6,0,4,0,5,0,5,0,7,0,41,0,34,0,27,0,22,0,16,0,9,0,1,0
889,48,0,39,0,33,0,27,0,21,0,14,0,8,0,7,0,5,0,6,0,5,0,5,0,5,0,7,0,41,0,34,0,27,0,22,0,16,0,9,0,1,0
890,48,0,39,0,33,0,27,0,21,0,14,0,8,0,6,0,5,0,5,0,5,0,5,0,5,0,7,0,42,0,34,0,28,0,22,0,16,0,9,0,1,0
891,48,0,39,0,33,0,27,0,21,0,15,0,8,0,6,0,5,0,5,0,5,0,5,0,6,0,7,0,42,0,34,0,28,0,22,0,16,0,9,0,1,0
892,48,0,39,0,33,0,27,0,21,0,15,0,9,0,6,0,5,0,5,0,5,0,5,0,6,0,8,0,42,0,34,0,28,0,22,0,16,0,9,0,1,0
893,48,0,40,0,33,0,27,0,21,0,15,0,9,0,6,0,6,0,5,0,5,0,5,0,6,0,8,0,42,0,34,0,28,0,22,0,16,0,9,0,1,0
894,48,0,40,0,33,0,27,0,21,0,15,0,9,0,6,0,6,0,5,0,5,0,5,0,5,0,8,0,42,0,34,0,28,0,22,0,16,0,10,0,1,0
895,48,0,40,0,33,0,27,0,21,0,15,0,9,0,6,0,6,0,5,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,16,0,10,0,1,0
896,48,0,40,0,33,0,27,0,21,0,15,0,9,0,6,0,6,0,5,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,16,0,10,0,1,0
897,48,0,40,0,33,0,27,0,21,0,15,0,9,0,6,0,6,0,5,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,16,0,10,0,1,0
898,49,0,40,0,33,0,27,0,21,0,15,0,9,0,7,0,6,0,5,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,16,0,10,0,1,0
899,49,0,40,0,33,0,27,0,22,0,15,0,9,0,7,0,6,0,5,0,4,0,6,0,5,0,8,0,42,0,34,0,28,0,23,0,16,0,10,0,1,0
900,49,0,40,0,33,0,27,0,22,0,15,0,9,0,7,0,6,0,5,0,4,0,6,0,5,0,8,0,42,0,34,0,28,0,23,0,16,0,10,0,1,0
901,49,0,40,0,33,0,27,0,22,0,15,0,9,0,7,0,6,0,5,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,17,0,10,0,1,0
